
轮播频道,#genre#
卧底赌神,http://jiasu-a3.jiankangkuaile99.com/a3/20190703/%E5%8D%A7%E5%BA%95%E8%B5%8C%E7%A5%9E/2000kb/hls/index.m3u8#http://cdn1.gzzechao.com/20180905/2X2iNCbp/800kb/hls/index.m3u8?wsSecret=b3887682ec178db4faf216260ccd0de9&wsTime=1580974507836
御龙修仙传,http://cdn1.gzzechao.com/20180906/5mMlxWns/800kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#https://youku163.zuida-bofang.com/20180905/13580_5084dec2/index.m3u8
御龙修仙传1,http://jiasu-a1.jiankangkuaile99.com/a1/20190525/%E5%BE%A1%E9%BE%99%E4%BF%AE%E4%BB%99%E4%BC%A0/1000kb/hls/index.m3u8
狂兽,http://jiasu-a4.jiankangkuaile99.com/a4/20190806/%E7%8B%82%E5%85%BD/2000kb/hls/index.m3u8
奇门遁甲,http://jiasu-a1.jiankangkuaile99.com/a1/20190817/%E5%A5%87%E9%97%A8%E9%81%81%E7%94%B2/2000kb/hls/index.m3u8
新包青天之血,http://jiasu-a5.jiankangkuaile99.com/a5/20191204/%E6%96%B0%E5%8C%85%E9%9D%92%E5%A4%A9%E4%B9%8B%E8%A1%80%E9%85%AC%E8%9B%8A/2000kb/hls/index.m3u8
柳三变大笑金城,http://jiasu-a5.jiankangkuaile99.com/a5/20191115/%E6%9F%B3%E4%B8%89%E5%8F%98%E5%A4%A7%E7%AC%91%E4%BA%AC%E5%9F%8E/2000kb/hls/index.m3u8
霹雳奥花,http://cdn1.gzzechao.com/20190420/5uqzjWOr/2941kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
澳门风云3,http://cdn1.gzzechao.com/20181028/PAR4lUXM/2710kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
澳门风云之赌城风云,https://meiju5.qhqsnedu.com/20190609/u1ObcpYo/2000kb/hls/index.m3u8
恋爱之瘾,http://jiasu-a1.jiankangkuaile99.com/a1/20190521/%E6%81%8B%E7%88%B1%E4%B9%8B%E7%98%BE/1000kb/hls/index.m3u8
飘香剑雨,http://cdn1.gzzechao.com/20190809/IUi98Qge/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
金旋风,http://cdn1.gzzechao.com/20190809/CDa9SSuA/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
绝杀,http://cdn1.gzzechao.com/20191202/uUN86Ouc/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
精武火龙 ,http://videotiantian.gslawyerunion.com/20181230/KMUiytOB/2547kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
龙虎风云会,http://cdn1.gzzechao.com/20190211/lrp41EbU/546kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
一门忠烈 ,http://cdn1.gzzechao.com/20190211/tClO1tpb/2646kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
帮规,http://cdn1.gzzechao.com/20190509/f43qxdaT/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
聊斋狐仙,http://cdn1.gzzechao.com/20181111/qlnlDqeD/1935kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
十子锁喉手,http://cdn1.gzzechao.com/20180929/Dd6FAwy2/2015kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
火拼少林寺,http://cdn1.gzzechao.com/20191130/sbq6LBob/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#http://cdn1.gzzechao.com/20190710/3vfyH5lO/hls/index.m3u8?wsSecret=d4991fb0729264c5c08a86af27a2b5a2&wsTime=1581077768008
白玉老虎,http://cdn1.gzzechao.com/20180928/kA9Dq7xw/1563kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
黑马王子,http://cdn1.gzzechao.com/20190514/HgV12eyc/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
女侠买人头,http://cdn1.gzzechao.com/20191202/YT1tilKN/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
花魁杜十娘,http://jiasu-a2.jiankangkuaile99.com/a2/20190706/%E8%8A%B1%E9%AD%81%E6%9D%9C%E5%8D%81%E5%A8%98/2000kb/hls/index.m3u8
花魁杜十娘1,http://cdn1.gzzechao.com/20181119/KPYxHlzg/2512kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
飞侠小白龙,http://cdn1.gzzechao.com/20180911/wytHRL5t/800kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
金衣大侠,http://cdn1.gzzechao.com/20191129/ATTWvFXW/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
风流剑客,http://jiasu-a2.jiankangkuaile99.com/a2/20190702/%E9%A3%8E%E6%B5%81%E5%88%BA%E5%AE%A2/2000kb/hls/index.m3u8#http://vip.kuyun99.com/ppvod/912AF054C7424DE6880F749D2B8F0968.m3u8
济公,http://jiasu-a5.jiankangkuaile99.com/a5/20190913/%E6%B5%8E%E5%85%AC/2000kb/hls/index.m3u8
飞狐外传 ,http://videotiantian.gslawyerunion.com/20191027/ld2KF4I4/500kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
飞狐外传1,http://jiasu-a2.jiankangkuaile99.com/a2/20190521/%E9%A3%9E%E7%8B%90%E5%A4%96%E4%BC%A0/1000kb/hls/index.m3u8
林冲,http://cdn1.gzzechao.com/20190909/1phrjUEo/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
情人砍刀,http://videotiantian.gslawyerunion.com/20191116/hcOv7cIc/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
七剑下天山之神骨,http://cdn1.gzzechao.com/20190316/80y9Juaf/1943kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
七剑下天山之七情花,http://jiasu-a3.jiankangkuaile99.com/a3/20200108/%E4%B8%83%E5%89%91%E4%B8%8B%E5%A4%A9%E5%B1%B1%E4%B9%8B%E4%B8%83%E6%83%85%E8%8A%B1/2000kb/hls/index.m3u8
爱美剧新龙门客栈,https://meiju9.qhqsnedu.com/20190815/85sa8zUG/index.m3u8
大话西游3,http://jiasu-a2.jiankangkuaile99.com/a2/20190520/%E5%A4%A7%E8%AF%9D%E8%A5%BF%E6%B8%B83/1000kb/hls/index.m3u8
天剑修仙传,http://cdn1.gzzechao.com/20190913/3MRDfHkP/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#http://jiasu-a5.jiankangkuaile99.com/a5/20190916/%E5%A4%A9%E5%89%91%E4%BF%AE%E4%BB%99%E4%BC%A0/2000kb/hls/index.m3u8
鸳鸯劫,http://cdn1.gzzechao.com/20180913/Eneqbfxi/800kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
诛仙剑,http://jiasu-a5.jiankangkuaile99.com/a5/20191022/%E8%AF%9B%E4%BB%99/2000kb/hls/index.m3u8
方世玉之盖世英雄,http://cdn1.gzzechao.com/20190418/lc0JTQFO/2505kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
陈情令,http://cdn1.gzzechao.com/20191107/xoKCQmYb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#http://jiasu-a5.jiankangkuaile99.com/a5/20191111/%E9%99%88%E6%83%85%E4%BB%A4%E4%B9%8B%E7%94%9F%E9%AD%82/2000kb/hls/index.m3u8
青衣道士,http://jiasu-a2.jiankangkuaile99.com/a2/20190524/%E9%9D%92%E8%A1%A3%E9%81%93%E5%B8%88/1000kb/hls/index.m3u8
桃灯斩蛇录,http://jiasu-a2.jiankangkuaile99.com/a2/20200108/%E6%8C%91%E7%81%AF%E6%96%A9%E8%9B%87%E5%BD%95/2000kb/hls/index.m3u8
红剪花,http://cdn1.gzzechao.com/20191008/wtwLRjTh/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
降龙觉醒,http://jiasu-a5.jiankangkuaile99.com/a5/20191024/%E9%99%8D%E9%BE%99%E8%A7%89%E9%86%92/2000kb/hls/index.m3u8
蛤蟆神功,http://cdn1.gzzechao.com/20190925/qN3FQg8M/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#http://jiasu-a5.jiankangkuaile99.com/a5/20190926/%E8%9B%A4%E8%9F%86%E7%A5%9E%E5%8A%9F/2000kb/hls/index.m3u8
太极魂,http://cdn1.gzzechao.com/20191016/TogUPaIF/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#http://cdn1.gzzechao.com/20191016/9yQkPoXp/hls/index.m3u8?wsSecret=ad5c3ba4b28a76924d3d002125f8bbc4&wsTime=1580971272929
大秦十二型,http://jiasu-a3.jiankangkuaile99.com/a3/20190821/eTkkJG1I/2000kb/hls/index.m3u8
大话西游之仙剑奇缘,http://jiasu-a1.jiankangkuaile99.com/a1/20190629/%E5%A4%A7%E8%AF%9D%E8%A5%BF%E6%B8%B8%E4%B9%8B%E5%A4%A7%E5%9C%A3%E5%A8%B6%E4%BA%B2%20/2000kb/hls/index.m3u8
灵魂摆渡之黄泉,http://jiasu-a5.jiankangkuaile99.com/a5/20191119/%E7%81%B5%E9%AD%82%E6%91%86%E6%B8%A1%C2%B7%E9%BB%84%E6%B3%89/2000kb/hls/index.m3u8
封神演义之哪吒闹海,http://jiasu-a2.jiankangkuaile99.com/a2/20190726/%E6%96%B0%E5%B0%81%E7%A5%9E%E4%B9%8B%E5%93%AA%E5%90%92%E9%97%B9%E6%B5%B7/2000kb/hls/index.m3u8
镇妖提刑师,http://jiasu-a5.jiankangkuaile99.com/a5/20190918/%E9%95%87%E5%A6%96%E6%8F%90%E5%88%91%E5%8F%B8/2000kb/hls/index.m3u8
人鱼江湖,http://jiasu-a3.jiankangkuaile99.com/a3/20190628/%E4%BA%BA%E9%B1%BC%E6%B1%9F%E6%B9%96/2000kb/hls/index.m3u8
新白蛇之黑山老妖,http://cdn1.gzzechao.com/20190214/CtQl54z2/1886kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
御天神兽,http://jiasu-a6.jiankangkuaile99.com/a6/20191219/%E5%BE%A1%E5%A4%A9%E7%A5%9E%E5%85%BD/2000kb/hls/index.m3u8
微微一笑很倾城,http://jiasu-a2.jiankangkuaile99.com/a2/20190625/%E5%BE%AE%E5%BE%AE%E4%B8%80%E7%AC%91%E5%BE%88%E5%80%BE%E5%9F%8E/2000kb/hls/index.m3u8
守卫恶魔镇,http://jiasu-a1.jiankangkuaile99.com/a1/20190807/%E5%AE%88%E5%8D%AB%E6%81%B6%E9%AD%94%E9%95%87/2000kb/hls/index.m3u8
狄仁杰之幽冥道1,http://jiasu-a2.jiankangkuaile99.com/a2/20190522/%E7%8B%84%E4%BB%81%E6%9D%B0%E4%B9%8B%E5%B9%BD%E5%86%A5%E9%81%93/1000kb/hls/index.m3u8
狄仁杰之无头神将,http://jiasu-a1.jiankangkuaile99.com/a1/20190703/%E7%8B%84%E4%BB%81%E6%9D%B0%E4%B9%8B%E6%97%A0%E5%A4%B4%E7%A5%9E%E5%B0%86/2000kb/hls/index.m3u8
狄仁杰之四大天王2,http://jiasu-a2.jiankangkuaile99.com/a2/20190622/%E7%8B%84%E4%BB%81%E6%9D%B0%E4%B9%8B%E5%9B%9B%E5%A4%A7%E5%A4%A9%E7%8E%8B/2000kb/hls/index.m3u8
狄仁杰探案3,http://jiasu-a2.jiankangkuaile99.com/a2/20200112/%E7%8B%84%E4%BB%81%E6%9D%B0%E6%8E%A2%E6%A1%88/2000kb/hls/index.m3u8
狄仁杰之天通下凡,http://jiasu-a5.jiankangkuaile99.com/a5/20191021/%E7%8B%84%E4%BB%81%E6%9D%B0%E4%B9%8B%E5%A4%A9%E7%A5%9E%E4%B8%8B%E5%87%A1/2000kb/hls/index.m3u8
猫妖传,http://jiasu-a3.jiankangkuaile99.com/a3/20190815/axVo0Fm4/2000kb/hls/index.m3u8
外八门之黄金罗盘,http://jiasu-a2.jiankangkuaile99.com/a2/20190528/%E5%A4%96%E5%85%AB%E9%97%A8%E4%B9%8B%E9%BB%84%E9%87%91%E7%BD%97%E7%9B%98/1000kb/hls/index.m3u8
黄飞鸿之王者无敌,http://jiasu-a1.jiankangkuaile99.com/a1/20190730/%E9%BB%84%E9%A3%9E%E9%B8%BF%E4%B9%8B%E7%8E%8B%E8%80%85%E6%97%A0%E6%95%8C/2000kb/hls/index.m3u8
醉马骝,http://jiasu-a5.jiankangkuaile99.com/a5/20191115/%E9%86%89%E9%A9%AC%E9%AA%9D/2000kb/hls/index.m3u8
拳王,http://jiasu-a1.jiankangkuaile99.com/a1/20190817/%E6%8B%B3%E7%8E%8B/2000kb/hls/index.m3u8
入云龙公孙胜,http://jiasu-a3.jiankangkuaile99.com/a3/20190702/%E5%85%A5%E4%BA%91%E9%BE%99%E5%85%AC%E5%AD%99%E8%83%9C/400kb/hls/index.m3u8
蜀山降魔传,http://jiasu-a3.jiankangkuaile99.com/a3/20190820/%E8%9C%80%E5%B1%B1%E9%99%8D%E9%AD%94%E4%BC%A02/2000kb/hls/index.m3u8#https://vip.kuyun99.com/20180805/C9qHrOcm/index.m3u8
招摇,http://jiasu-a5.jiankangkuaile99.com/a5/20190906/%E6%8B%9B%E6%91%87%E4%B9%8B%E6%B6%85%E7%9B%98%E4%BC%A0%E8%AF%B4/2000kb/hls/index.m3u8
成龙城市猎人,http://jiasu-a1.jiankangkuaile99.com/a1/20190702/%E5%9F%8E%E5%B8%82%E7%8C%8E%E4%BA%BA/2000kb/hls/index.m3u8
通天小子,http://cdn1.gzzechao.com/20190509/H8rhlUD5/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
钟馗传,http://jiasu-a1.jiankangkuaile99.com/a1/20190701/%E9%92%9F%E9%A6%97%E8%AF%9B%E5%A6%96%E4%BC%A0/400kb/hls/index.m3u8
.狄仁杰之鬼影血手,http://jiasu-a2.jiankangkuaile99.com/a2/20200108/%E7%8B%84%E4%BB%81%E6%9D%B0%E4%B9%8B%E9%AC%BC%E5%BD%B1%E8%A1%80%E6%89%8B/2000kb/hls/index.m3u8
新河东狮吼,http://jiasu-a2.jiankangkuaile99.com/a2/20190828/%E6%96%B0%E6%B2%B3%E4%B8%9C%E7%8B%AE%E5%90%BC/2000kb/hls/index.m3u8
妖河,http://jiasu-a2.jiankangkuaile99.com/a2/20200108/%E6%B2%B3%E5%A6%96/2000kb/hls/index.m3u8
新方世玉,http://jiasu-a5.jiankangkuaile99.com/a5/20191117/%E6%96%B0%E6%96%B9%E4%B8%96%E7%8E%89%E4%B9%8B%E5%86%B3%E6%88%98%E5%8D%B1%E5%9F%8E/2000kb/hls/index.m3u8
.神笔奇侠传,http://jiasu-a3.jiankangkuaile99.com/a3/20190725/%E7%A5%9E%E7%AC%94%E5%A5%87%E4%BE%A0%E4%BC%A0/2000kb/hls/index.m3u8
少林寺,http://videotiantian.gslawyerunion.com/20190629/JyrBZQxm/2397kb/hls/index.m3u8?wsSecret=9c335e52e431b941d4dc2fe5a0680317&wsTime=1581077630996#http://videotiantian.gslawyerunion.com/20190629/JyrBZQxm/2397kb/hls/index.m3u8?wsSecret=17b74c3596818dc94b806e1852df5ecf&wsTime=1580908460412#http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8af9ff377238407e927e597a1af47788/850.m3u8
新少林寺,http://cdn1.gzzechao.com/20190324/Rq24wjxD/1075kb/hls/index.m3u8?wsSecret=95303004d92a218d181bfd1b2c385a7a&wsTime=1581077894642
少林寺十八铜人阵,http://cdn1.gzzechao.com/20190209/ss7oXgrb/2600kb/hls/index.m3u8?wsSecret=06edb1e7d4d380edbdcf96d0c31af7f2&wsTime=1581077988575
少林五祖,http://videotiantian.gslawyerunion.com/20191027/ll0v1opw/500kb/hls/index.m3u8?wsSecret=ba82f01e731fba556ff815f5f13850d4&wsTime=1581078187062#http://videotiantian.gslawyerunion.com/20181122/mGwvQP5M/2598kb/hls/index.m3u8?wsSecret=b7d5d7ad7880f2feebe2bb01818eabac&wsTime=1580910549021
少林叛徒,http://cdn1.gzzechao.com/20191005/5M6iUzva/hls/index.m3u8?wsSecret=e4f5e266846ff9cfe5462189739f6fc0&wsTime=1581078291349
少林寺太极,http://cdn1.gzzechao.com/20191005/V4lSgNh2/hls/index.m3u8?wsSecret=1bfdd7399ec7abbfa908bd782694b164&wsTime=1581078387790
南北少林寺,http://cdn1.gzzechao.com/20190915/imrOLXrF/hls/index.m3u8?wsSecret=474a156c22e9a3901e07839e732037e9&wsTime=1581078680614
少林弟子,http://cdn1.gzzechao.com/20190907/fXrhDF9P/hls/index.m3u8?wsSecret=5514a06082b6e993e3ab6a49e870294e&wsTime=1581078779149
龙在少林,http://videotiantian.gslawyerunion.com/20190825/V7ZYbUU0/hls/index.m3u8?wsSecret=b51705a3df1b0e2b045dfc72ef4ae2f2&wsTime=1581078888256
少林英雄,http://cdn1.gzzechao.com/20190426/lC4lMSnd/2663kb/hls/index.m3u8?wsSecret=e411277fd3259f31c1483a2197b19022&wsTime=1581079001128
少林与武当,http://cdn1.gzzechao.com/20190206/uGASlq80/991kb/hls/index.m3u8?wsSecret=1f59a2b3b900f6d60f5c386686d55ad2&wsTime=1581079086996
日本少林,http://videotiantian.gslawyerunion.com/20181231/2IDAaMQ4/1585kb/hls/index.m3u8?wsSecret=6d18d09e56dc9da994172c14a515f181&wsTime=1581079229631
少林木人港,http://cdn1.gzzechao.com/20190211/b3Vuh3Vg/2288kb/hls/index.m3u8?wsSecret=b62c7c15972e2cf6638705ba271c2309&wsTime=1581079460216
少林三十六房,http://cdn1.gzzechao.com/20190211/nMsmYuGs/2983kb/hls/index.m3u8?wsSecret=f6a6efd20ccee9c05f0f12cdef94c3df&wsTime=1581080041861
少林传人,http://cdn1.gzzechao.com/20190209/yJnk6Tkl/551kb/hls/index.m3u8?wsSecret=2126981f38f1911f286193c1bac3c384&wsTime=1581080144021
南少林与北少林寺,http://cdn1.gzzechao.com/20190206/2imYsoNU/873kb/hls/index.m3u8?wsSecret=2f279ad7f2f39944555094248acd6017&wsTime=1581080955201
少林搭棚大师,http://cdn1.gzzechao.com/20190202/USmYVXzF/446kb/hls/index.m3u8?wsSecret=298fb9f495529a5f2dde0ba65cd0f4d9&wsTime=1581081217607
新少林五祖,http://videotiantian.gslawyerunion.com/20181122/mGwvQP5M/2598kb/hls/index.m3u8?wsSecret=c290d5224785db66f512b24d22cb8c3c&wsTime=1581081623749
华旗少林,http://cdn1.gzzechao.com/20180906/C1BFylTd/800kb/hls/index.m3u8?wsSecret=6ead54d8202f0e419b1598478b20f7ea&wsTime=1581081749212
黄飞鸿少林拳,http://cdn1.gzzechao.com/20180907/fe1KpyY9/800kb/hls/index.m3u8?wsSecret=e5551d18667441b0c21ee5fd02b2c1a8&wsTime=1581081866566
少林门HD,http://cdn1.gzzechao.com/20180907/e9DA5bjD/800kb/hls/index.m3u8?wsSecret=3c5fb68c4d1e3b8112a56f6fdacc87fe&wsTime=1581081958585
少林俗家弟子,http://cdn1.gzzechao.com/20180907/Mj0tcG95/800kb/hls/index.m3u8?wsSecret=ea7f0d422de49f56bbb2c5bf5d8cc469&wsTime=1581082052264
北少林HD,http://cdn1.gzzechao.com/20181006/JX8gEcao/2973kb/hls/index.m3u8?wsSecret=57f46ff13d80dc42c2648517de695285&wsTime=1581082167083
少林英雄方世玉,http://cdn1.gzzechao.com/20181021/PiB8ithd/2697kb/hls/index.m3u8?wsSecret=39ca3c1b3520bf5e936a599eb87574da&wsTime=1581082288422
少林足球,http://cdn1.gzzechao.com/20180912/h73NoI9F/800kb/hls/index.m3u8?wsSecret=5383c71b0a8360ab0c240a504a60832a&wsTime=1581082363063
少林小子1,http://cdn1.gzzechao.com/20180910/Hz8mC8qX/800kb/hls/index.m3u8?wsSecret=cc93283ae58bcc6a0952fa7aa4575561&wsTime=1581082481471
马永贞72版,http://cdn1.gzzechao.com/20190524/wr5FJYc5/hls/index.m3u8?wsSecret=e84b209d9bbba9f12998a3763a116029&wsTime=1581335797576
杀手之王,http://cdn1.gzzechao.com/20180910/ThP4Z8MB/800kb/hls/index.m3u8?wsSecret=88d60dc42e4ad8784a17f2caebf078a5&wsTime=1580912542904
南北少林,http://cdn1.gzzechao.com/20181006/JX8gEcao/2973kb/hls/index.m3u8?wsSecret=6a6c3e5719a842abf487729255ebd2ba&wsTime=1580912417981
倚天屠龙记之魔教教主,http://cdn1.gzzechao.com/20180913/kvkRxEtL/800kb/hls/index.m3u8?wsSecret=f44760759f4f15f2aabcea6d8be9e452&wsTime=1580912294355
白蛇传说,http://cdn1.gzzechao.com/20180914/gV5RFRbz/800kb/hls/index.m3u8?wsSecret=af797e24881f4d3459eee25e06fa4daa&wsTime=1580911706075
少林小子,http://cdn1.gzzechao.com/20180910/Hz8mC8qX/800kb/hls/index.m3u8?wsSecret=e92d605fa0aae25b9090dd6cdc01a8ce&wsTime=1580911490681
中南海保镖,http://cdn1.gzzechao.com/20180907/nDJNEQtm/800kb/hls/index.m3u8?wsSecret=1d3dcb984714d14d58f455f595c6db4c&wsTime=1580910992717
海洋天堂,http://cdn1.gzzechao.com/20181028/PN2RSMBJ/2876kb/hls/index.m3u8?wsSecret=a8aa6754e227499d7a80a8955475543d&wsTime=1580910420720
精武英雄,http://cdn1.gzzechao.com/20190226/cGTnuGeB/2704kb/hls/index.m3u8?wsSecret=a425eed574d1969904e7502e11a98984&wsTime=1580909763509
投名状,http://cdn1.gzzechao.com/20190228/kDg9La31/1652kb/hls/index.m3u8?wsSecret=df035c4c4252154ac225aaeda9515f0b&wsTime=1580909555160
敢死队,http://cdn1.gzzechao.com/20190605/30ENkcSy/hls/index.m3u8?wsSecret=6def1a507160fcee9643eb9b858534e8&wsTime=1580908916568
封神传奇,http://cdn1.gzzechao.com/20180907/CN8HGWvg/800kb/hls/index.m3u8?wsSecret=d06ba6a6d5422d01099e6290607bfdb4&wsTime=1580908798586
功守道,http://cdn1.gzzechao.com/20181024/s15f2COU/1075kb/hls/index.m3u8?wsSecret=516d76cb3a2399892b0096a57546d6e6&wsTime=1580908599701
冒险王,http://cdn1.gzzechao.com/20190703/Dt4MEr05/hls/index.m3u8?wsSecret=7390131344885a652744fc108e8f81ea&wsTime=1580908290225
东方巨龙,http://cdn1.gzzechao.com/20190714/2TQVLJoB/hls/index.m3u8?wsSecret=ab36df988b2696b77bb10d82272588bf&wsTime=1580908168343
鼠胆龙威,http://videotiantian.gslawyerunion.com/20190730/KakVBzzi/hls/index.m3u8?wsSecret=8ded430682c63b322e8afad06160ddb7&wsTime=1580907542111
致命武器 ,http://videotiantian.gslawyerunion.com/20190804/si9rMTgy/6890kb/hls/index.m3u8?wsSecret=f3fd31d98f08850e50e35bbfc6e571c5&wsTime=1580907414707
龙之吻,http://videotiantian.gslawyerunion.com/20190806/F8b44EH9/2135kb/hls/index.m3u8?wsSecret=fa4b9709a981fe8a24d0426c022963c7&wsTime=1580907098360
游侠,http://videotiantian.gslawyerunion.com/20190808/MjqPwnNg/2185kb/hls/index.m3u8?wsSecret=72c370c7d1cfbf895ff16f2a0067d2b1&wsTime=1580906960671
狼犬丹尼,http://videotiantian.gslawyerunion.com/20190810/kSk6sBO5/3082kb/hls/index.m3u8?wsSecret=e43eb2a339a55fe07fa20d892c0b1314&wsTime=1580906598853
英雄,http://cdn1.gzzechao.com/20191007/WaAllamF/hls/index.m3u8?wsSecret=5c781179afcd699409396345da4fc992&wsTime=1580906222897
宇宙追缉令,http://videotiantian.gslawyerunion.com/20191028/b0HliqPU/500kb/hls/index.m3u8?wsSecret=2acb7f4b911d104d9f6eeff2d8196333&wsTime=1580905674410
木乃伊,http://videotiantian.gslawyerunion.com/20200131/SqcQmIYn/hls/index.m3u8?wsSecret=1bcc0e50fc1ea7243e1775d8dca8ec42&wsTime=1580905380103
天莲归来,http://cdn1.gzzechao.com/20181103/HAzjsbF9/1760kb/hls/index.m3u8?wsSecret=091b969183d03d1195d51df181440a2e&wsTime=1580904961639
楚留香之灵魂山庄,http://cdn1.gzzechao.com/20191201/bWWUUGGK/hls/index.m3u8?wsSecret=936b452a4e53548896280823fb5cfa5c&wsTime=1580883225374
楚留香后传之西门无痕,http://videotiantian.gslawyerunion.com/20191116/QF5HXgJq/hls/index.m3u8?wsSecret=0944d68839b4dcab0feb7a676d36bb32&wsTime=1580883029134
甄子丹,https://aldirect.hls.huya.com/huyalive/29169025-2686219938-11537226783573147648-2847699096-10057-A-1524024759-1_1200.m3u8
九指神钙,http://videotiantian.gslawyerunion.com/20200120/uVC6cOTe/hls/index.m3u8?wsSecret=e92dc1ef9fed762d05083045f19957ea&wsTime=1580868487063
肥龙过江,https://dbx6.tyswmp.com/20200201/f91tr54ns2TXA8b3/index.m3u8
肥龙过,https://v3.szjal.cn/20200201/VCDt6VEJ/index.m3u8
一招半式闯江湖,http://cdn1.gzzechao.com/20180904/kBnOtaZy/800kb/hls/index.m3u8?wsSecret=35875ce26c5f28f4b3d8c229719ebef5&wsTime=1581047283947
龙少爷,http://cdn1.gzzechao.com/20190214/xSlLeihW/800kb/hls/index.m3u8?wsSecret=8c58814bfe38d68829012b3d1b33457f&wsTime=1581047184740
半喜剧,https://dbx6.tyswmp.com/20200128/1IAKmPFCgxro2Hfy/index.m3u8
半个喜剧,https://dbx6.tyswmp.com/20200120/IZk35rOd7D1UlXNh/index.m3u8
鬼妹,http://videotiantian.gslawyerunion.com/20191223/ISiZRo6e/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
少林僵尸,http://cdn1.gzzechao.com/20190717/koBdV7pI/474kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
双龙会,http://cdn1.gzzechao.com/20180912/jHBIVFl1/800kb/hls/index.m3u8?wsSecret=db30e685f12546369481443622d34b17&wsTime=1581044639637
富贵列车,http://cdn1.gzzechao.com/20181021/xEPGbKhW/11563kb/hls/index.m3u8?wsSecret=feec1892f18efe85125d431f1f556093&wsTime=1581055056696
虎牙僵尸,https://aldirect.hls.huya.com/huyalive/94525224-2460686034-10568566041753944064-2789274542-10057-A-0-1_1200.m3u8
香港黑帮,http://js.hls.huya.com/huyalive/30765679-2523417522-10837995731143360512-2777068634-10057-A-0-1_1200.m3u8
悍战,https://ll1.zhengzhuji.com/hls/20200201/5105f86812f77d1bed98ee0da7ca3533/1580523873/index.m3u8
新水浒传,https://tx.hls.huya.com/huyalive/30765679-2523417567-10837995924416888832-2789253832-10057-A-0-1_1200.m3u8?wsSecret=ed8006d7d678343cb6be8b22f6f7b1a7&wsTime=5e3a7236
锦毛鼠之涅槃重生,https://cn2.qxreader.com/hls/20200127/1b9a5cc6a302dbfbaabfa3a5671d7f9d/1580113506/index.m3u8
