央视频道,#genre#
宫廷正剧,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_laonianjuchang_1080p_t10/c15_lb_laonianjuchang_1080p_t10.m3u8
经典重温,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_wuxingyingyuan_1080p_t10/c15_lb_wuxingyingyuan_1080p_t10.m3u8
收视冠军,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_shentandirenjie_1080p_t10/c16_lb_shentandirenjie_1080p_t10.m3u8
巨鳄岛,https://hls.aoxtv.com/v3.szjal.cn/20200205/uNgZyn04/index.m3u8
锤神,https://tx.79da.com/data/ali/5e3d4174ed8b9b05fc20ff04.m3u8
叶问4,http://videotiantian.gslawyerunion.com/20200209/96Vlt5jX/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#https://www3.kkzy-qq.com/hls/2019/12/21/4InBHBBF/playlist.m3u8
叶问 终极一战,https://sina.com-h-sina.com/20180729/2044_c54920b2/index.m3u8
那些女人 4K,https://dhd.4kdy.org/DY/DL/naxienvren/index.m3u8
受益人 4k,https://dhd.4kdy.org/DY/DL/shouyiren/index.m3u8
反贪风暴 4K,https://dhd.4kdy.org/DY/HK/fantanfengbao4K/hls/index.m3u8
中国机长 4K,https://dhd.4kdy.org/DY/DL/zhongguojizhang4K/index.m3u8
济公之英雄归位,http://cdn1.gzzechao.com/20180907/tvScbHIM/2342kb/hls/index.m3u8?wsSecret=f0729790762bbe63f20193a20e285f00&wsTime=1581750842964#http://baiducdncnc.inter.iqiyi.com/videos/v0/20180301/e3/b6/6c33b7cc9b61be21f524d59a94eb5ab0.mp4?key=0461a35344d89bc693b7a7478623c1ee7&dis_k=3a124935db97eee7b6994b82b7975003&dis_t=1535971500&dis_dz=CNC-LiaoNing&dis_st=44&src=iqiyi.com&uuid=a0b3409-5b8d10ac-8c&m=v&qd_k=cd248bd3b6c7bd547599c522b79296c8&sgti=&qd_ip=776d981d&qd_p=776d981d&dfp=&qd_src=02020031010000000000&ssl=&ip=119.109.152.29&qd_vip=0&dis_src=vrs&qd_uid=0&qdv=1&qd_tm=1535971500750
济公之神龙在显,http://cdn1.gzzechao.com/20180914/4zY512J2/800kb/hls/index.m3u8?wsSecret=b5498601e5504be4a7115e20ce2133b9&wsTime=1581750941269
济公之降龙无悔,http://cdn1.gzzechao.com/20190210/EaYPdAsT/2346kb/hls/index.m3u8?wsSecret=14ed88503b0eebd524ea72c1a06b2289&wsTime=1581751030868
济公之九世轮回,http://videotiantian.gslawyerunion.com/20191021/L32S1q0k/hls/index.m3u8?wsSecret=9c754885163102f4948e49a53bb9828b&wsTime=1581751139666
济公神扇,http://cdn1.gzzechao.com/20181018/hEPBAYTZ/420kb/hls/index.m3u8?wsSecret=a4cacb4c6cc2139669eea381117fd18f&wsTime=1581751237767
武则天,http://videotiantian.gslawyerunion.com/20191114/oxfO4GqW/500kb/hls/index.m3u8?wsSecret=3a9feb30cda87b0de62fbb8953e67d2f&wsTime=1581753642718
天剑绝刀,http://videotiantian.gslawyerunion.com/20191022/ZjxJ8hCG/hls/index.m3u8?wsSecret=f0e2a73f7544013368b0e6cbed3c2a3c&wsTime=1581753757665
十八班武艺,http://cdn1.gzzechao.com/20190817/ukAWW4nH/hls/index.m3u8?wsSecret=4cc9e0e691ff38cf27b7fe8da0f6a9f8&wsTime=1581753872487
跛豪,https://www.apiapi88.com/mp4/1/19rrho6648_NEW.m3u8
明月刀,http://cdn1.gzzechao.com/20191202/v7RDnK98/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#http://cdn1.gzzechao.com/20191202/v7RDnK98/hls/index.m3u8?wsSecret=16aff6512823e5fde691db4519251dbb&wsTime=1581149331998
铁头黄帝,http://cdn1.gzzechao.com/20180904/ggmm6Dqp/800kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
双子神偷,http://jiasu-a3.jiankangkuaile99.com/a3/20190702/%E5%8F%8C%E5%AD%90%E7%A5%9E%E5%81%B7/2000kb/hls/index.m3u8
少林寺十八同人,http://cdn1.gzzechao.com/20190209/ss7oXgrb/2600kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
毒龙潭HD,http://cdn1.gzzechao.com/20191130/nOQdthJS/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
千机变,http://cdn1.gzzechao.com/20180917/ppyLTmXA/1488kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
林世荣HD,http://jiasu-a2.jiankangkuaile99.com/a2/20190702/%E6%9E%97%E4%B8%96%E8%8D%A3/2000kb/hls/index.m3u8
爱奴,http://cdn1.gzzechao.com/20190406/LEv7NBIl/2324kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
三世寻龙记,http://videotiantian.gslawyerunion.com/20190102/Sj6haQNB/1934kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
三国志,http://videotiantian.gslawyerunion.com/20181222/AzMGEiar/2903kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
林世荣,http://videotiantian.gslawyerunion.com/20191022/LGiU9qqL/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
龙拳HD,http://cdn1.gzzechao.com/20190206/oarQ8dZK/551kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
霹雳十杰HD,http://jiasu-a2.jiankangkuaile99.com/a2/20190703/%E9%9C%B9%E9%9B%B3%E5%8D%81%E6%9D%B0/2000kb/hls/index.m3u8
玄武门,http://cdn1.gzzechao.com/20190928/npv4UoMg/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
月老传之幽冥界,http://cdn1.gzzechao.com/20190227/qP49urpr/2449kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
狐妖传HD,http://jiasu-a5.jiankangkuaile99.com/a5/20190913/%E7%8B%90%E5%A6%96%E4%BC%A01%E8%81%82%E5%B0%8F%E5%80%A9/2000kb/hls/index.m3u8
捉妖天师2,http://cdn1.gzzechao.com/20190707/hTCL28Rz/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
醉侠苏乞儿,http://cdn1.gzzechao.com/20191122/eWCQa7Ww/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
太白剑,http://cdn1.gzzechao.com/20190921/7chFzSFn/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
天乱白蛇传,http://cdn1.gzzechao.com/20190224/jsKEOTYU/2307kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
荒模游侠,http://cdn1.gzzechao.com/20181114/wqkz7vca/1878kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
剑花烟雨江南,http://cdn1.gzzechao.com/20191006/Sq1jkLrs/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#http://jiasu-a2.jiankangkuaile99.com/a2/20190520/%E5%89%91%E8%8A%B1%E7%83%9F%E9%9B%A8%E6%B1%9F%E5%8D%97/2000kb/hls/index.m3u8
杨贵妃电影,http://videotiantian.gslawyerunion.com/20191114/DMfMG3xW/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
飞狐外传,http://videotiantian.gslawyerunion.com/20181202/WybF41g2/2901kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
武神2,http://cdn1.gzzechao.com/20180916/qTSQBB1i/800kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
杜丽娘,http://cdn1.gzzechao.com/20181005/bt86vZv3/2415kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
兰若寺,http://cdn1.gzzechao.com/20181003/AQO4rsrX/539kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
神龙决之千年狐,http://videotiantian.gslawyerunion.com/20190130/DhiYm6i0/1194kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
新七侠五义,http://videotiantian.gslawyerunion.com/20190101/4FV6H9jU/2105kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
魔国志,http://videotiantian.gslawyerunion.com/20190109/zNcMoifJ/1855kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
齐天大圣之万妖,http://cdn1.gzzechao.com/20190214/O68dJ1Pv/1849kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
猎妖师,http://videotiantian.gslawyerunion.com/20190123/WyHE0znO/1773kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
唐砖,http://cdn1.gzzechao.com/20190301/SoUD7UIZ/2467kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
仙鹤戏狐妖,http://jiasu-a2.jiankangkuaile99.com/a2/20190530/%E4%BB%99%E9%B9%A4%E6%88%8F%E7%8B%90%E5%A6%96/2000kb/hls/index.m3u8
妈祖传说,http://videotiantian.gslawyerunion.com/20181202/G7OTZRRe/1527kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
少林功夫,http://cdn1.gzzechao.com/20190209/o7jf08Do/3157kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#http://cdn1.gzzechao.com/20190209/o7jf08Do/3157kb/hls/index.m3u8?wsSecret=39164e0b64149bd0076ab048204ae32a&wsTime=1581080295857
七侠五义,http://cdn1.gzzechao.com/20191204/Jmmn16Cx/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
独臂拳王,http://videotiantian.gslawyerunion.com/20181124/SiIQovTK/2901kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
南北狮王争霸,http://cdn1.gzzechao.com/20180929/T184FNQe/2010kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
剑女幽魂,http://cdn1.gzzechao.com/20191130/CFMSa4Jj/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
新独臂刀,http://jiasu-a3.jiankangkuaile99.com/a3/20190806/%E6%96%B0%E7%8B%AC%E8%87%82%E5%88%80/2000kb/hls/index.m3u8
北少林,http://cdn1.gzzechao.com/20190210/WoPySQ2g/2078kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#http://cdn1.gzzechao.com/20190210/WoPySQ2g/2078kb/hls/index.m3u8?wsSecret=1ede349e12165f50586ae7689421b886&wsTime=1581079333776
方世玉2,http://jiasu-a2.jiankangkuaile99.com/a2/20190706/%E6%96%B9%E4%B8%96%E7%8E%89%E4%B8%8E%E8%83%A1%E6%83%A0%E4%B9%BE/2000kb/hls/index.m3u8
万人斩,http://cdn1.gzzechao.com/20190512/qD58WHxI/4475kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
南少林与北少林,http://cdn1.gzzechao.com/20190206/2imYsoNU/873kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
侠女,http://videotiantian.gslawyerunion.com/20190613/vvHC0zio/2700kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
醉拳,http://jiasu-a4.jiankangkuaile99.com/a4/20190702/%E9%86%89%E6%8B%B3/2000kb/hls/index.m3u8
至尊一剑,http://cdn1.gzzechao.com/20180914/PjnCfZ3v/800kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
魔登童子,http://cdn1.gzzechao.com/20190806/WrwnnpFd/474kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
金臂童,http://cdn1.gzzechao.com/20190720/Jx1YjPJf/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
碧血丹砂,http://cdn1.gzzechao.com/20190824/KE8KNEfC/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
明剑,http://videotiantian.gslawyerunion.com/20191116/cglF8nLh/500kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
陆小凤,http://jiasu-a3.jiankangkuaile99.com/a3/20190703/%E9%99%86%E5%B0%8F%E5%87%A4%E4%BC%A0%E5%A5%87%E4%B9%8B%E9%93%B6%E9%92%A9%E8%B5%8C%E5%9D%8A/2000kb/hls/index.m3u8
赌侠之定胜天,http://cdn1.gzzechao.com/20190425/KNfzZkut/2742kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
卫斯理之蓝血人,http://videotiantian.gslawyerunion.com/20191019/60Y6Pzmo/2500kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
街市英雄,http://cdn1.gzzechao.com/20190528/FBW9XTrd/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
布衣神相,http://cdn1.gzzechao.com/20190811/E1Z8VIya/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
倚天屠龙记大结局,http://cdn1.gzzechao.com/20180907/tgUdiOE1/800kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
新封神姜子牙,http://jiasu-a5.jiankangkuaile99.com/a5/20191108/%E6%96%B0%E5%B0%81%E7%A5%9E%E5%A7%9C%E5%AD%90%E7%89%99/2000kb/hls/index.m3u8
聊斋狐媚娘,http://cdn1.gzzechao.com/20181020/SGB99RTZ/1489kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
梦回鹿鼎记,http://cdn1.gzzechao.com/20190302/96PkTeiB/1673kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
龙虎门HD,http://jiasu-a2.jiankangkuaile99.com/a2/20190520/%E9%BE%99%E8%99%8E%E9%97%A8/1000kb/hls/index.m3u8
龙虎门,http://cdn1.gzzechao.com/20180909/5r0jRemL/800kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
伏妖天师,http://cdn1.gzzechao.com/20190723/azLKGBfX/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
九重天官,http://cdn1.gzzechao.com/20190406/DWr3wFOj/1893kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
四大神兽外传,http://cdn1.gzzechao.com/20191203/Fz31yQvo/1500kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
爵迹,http://jiasu-a2.jiankangkuaile99.com/a2/20190905/%E7%88%B5%E8%BF%B9/2000kb/hls/index.m3u8
快抢手,http://jiasu-a1.jiankangkuaile99.com/a1/20190824/%E5%BF%AB%E6%89%8B%E6%9E%AA%E6%89%8B%E5%BF%AB%E6%9E%AA%E6%89%8B/2000kb/hls/index.m3u8
苹果,http://jiasu-a5.jiankangkuaile99.com/a5/20190907/%E8%8B%B9%E6%9E%9C/2000kb/hls/index.m3u8
大雪鬼,http://jiasu-a5.jiankangkuaile99.com/a5/20190913/%E5%A4%A7%E9%9B%AA%E6%80%AA/2000kb/hls/index.m3u8
行者武松,http://jiasu-a1.jiankangkuaile99.com/a1/20190824/%E8%A1%8C%E8%80%85%E6%AD%A6%E6%9D%BE/2000kb/hls/index.m3u8
苏乞儿1,http://jiasu-a3.jiankangkuaile99.com/a3/20190702/%E8%8B%8F%E4%B9%9E%E5%84%BF/2000kb/hls/index.m3u8
楚留香,http://cdn1.gzzechao.com/20180929/cGB68exZ/1447kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
新乌龙院之笑闹江湖,http://jiasu-a5.jiankangkuaile99.com/a5/20190926/%E6%96%B0%E4%B9%8C%E9%BE%99%E9%99%A2%E4%B9%8B%E7%AC%91%E9%97%B9%E6%B1%9F%E6%B9%96/2000kb/hls/index.m3u8#http://cdn1.gzzechao.com/20181009/Hv89r2hl/2410kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#https://youku163.zuida-bofang.com/20180909/13915_1b86136d/index.m3u8
蜀山降魔传2,http://cdn1.gzzechao.com/20190809/pmVEn441/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
绝代双骄,http://jiasu-a1.jiankangkuaile99.com/a1/20190824/%E7%BB%9D%E4%BB%A3%E5%8F%8C%E9%AA%84/2000kb/hls/index.m3u8
聊斋群妖普,http://cdn1.gzzechao.com/20190404/7sLETXc2/2664kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
降魔传1,http://jiasu-a2.jiankangkuaile99.com/a2/20190706/%E9%99%8D%E9%AD%94%E4%BC%A0/2000kb/hls/index.m3u8
三身三世十里桃花,http://jiasu-a4.jiankangkuaile99.com/a4/20190628/%E4%B8%89%E7%94%9F%E4%B8%89%E4%B8%96%E5%8D%81%E9%87%8C%E6%A1%83%E8%8A%B1/2000kb/hls/index.m3u8
阴阳师,http://cdn1.gzzechao.com/20190517/fuxcOW1E/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
蜀山伏魔,http://jiasu-a5.jiankangkuaile99.com/a5/20190913/%E8%9C%80%E5%B1%B1%C2%B7%E4%BC%8F%E9%AD%94%E7%AF%87/2000kb/hls/index.m3u8
龙门飞甲,http://jiasu-a1.jiankangkuaile99.com/a1/20190703/%E9%BE%99%E9%97%A8%E9%A3%9E%E7%94%B2/2000kb/hls/index.m3u8#http://cdn1.gzzechao.com/20190223/nOkRNfP8/2909kb/hls/index.m3u8?wsSecret=51c980d01cbf007b54ee6e28ac3bbed4&wsTime=1580909877964
九层妖塔,http://jiasu-a4.jiankangkuaile99.com/a4/20190702/%E4%B9%9D%E5%B1%82%E5%A6%96%E5%A1%94/2000kb/hls/index.m3u8
血染鸳鸯楼,http://cdn1.gzzechao.com/20190901/IRlpyaG4/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
齐天大圣之大闹天宫,http://jiasu-a1.jiankangkuaile99.com/a1/20190529/%E9%BD%90%E5%A4%A9%E5%A4%A7%E5%9C%A3%E4%B9%8B%E5%A4%A7%E9%97%B9%E9%BE%99%E5%AE%AB/1000kb/hls/index.m3u8
济公之降龙,http://cdn1.gzzechao.com/20190210/EaYPdAsT/2346kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
澳门风云1,http://jiasu-a2.jiankangkuaile99.com/a2/20190522/%E6%BE%B3%E9%97%A8%E9%A3%8E%E4%BA%91/1000kb/hls/index.m3u8
四大才子之真假唐伯虎,http://jiasu-a3.jiankangkuaile99.com/a3/20200121/%E5%9B%9B%E5%A4%A7%E6%89%8D%E5%AD%90%E7%95%AA%E5%A4%96%E4%B9%8B%E7%9C%9F%E5%81%87%E5%94%90%E4%BC%AF%E8%99%8E/2000kb/hls/index.m3u8
疯狂蓝蛇1,http://jiasu-a4.jiankangkuaile99.com/a4/20190808/%E7%96%AF%E7%8B%82%E5%85%B0%E8%9B%87/2000kb/hls/index.m3u8
澳门风云2,http://jiasu-a2.jiankangkuaile99.com/a2/20190520/%E6%BE%B3%E9%97%A8%E9%A3%8E%E4%BA%912/1000kb/hls/index.m3u8
方世玉之千面修罗,http://cdn1.gzzechao.com/20190906/oD88s4Zg/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
卧底赌神,http://jiasu-a3.jiankangkuaile99.com/a3/20190703/%E5%8D%A7%E5%BA%95%E8%B5%8C%E7%A5%9E/2000kb/hls/index.m3u8#http://cdn1.gzzechao.com/20180905/2X2iNCbp/800kb/hls/index.m3u8?wsSecret=b3887682ec178db4faf216260ccd0de9&wsTime=1580974507836
御龙修仙传,http://cdn1.gzzechao.com/20180906/5mMlxWns/800kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#https://youku163.zuida-bofang.com/20180905/13580_5084dec2/index.m3u8
御龙修仙传1,http://jiasu-a1.jiankangkuaile99.com/a1/20190525/%E5%BE%A1%E9%BE%99%E4%BF%AE%E4%BB%99%E4%BC%A0/1000kb/hls/index.m3u8
狂兽,http://jiasu-a4.jiankangkuaile99.com/a4/20190806/%E7%8B%82%E5%85%BD/2000kb/hls/index.m3u8
奇门遁甲,http://jiasu-a1.jiankangkuaile99.com/a1/20190817/%E5%A5%87%E9%97%A8%E9%81%81%E7%94%B2/2000kb/hls/index.m3u8
新包青天之血,http://jiasu-a5.jiankangkuaile99.com/a5/20191204/%E6%96%B0%E5%8C%85%E9%9D%92%E5%A4%A9%E4%B9%8B%E8%A1%80%E9%85%AC%E8%9B%8A/2000kb/hls/index.m3u8
柳三变大笑金城,http://jiasu-a5.jiankangkuaile99.com/a5/20191115/%E6%9F%B3%E4%B8%89%E5%8F%98%E5%A4%A7%E7%AC%91%E4%BA%AC%E5%9F%8E/2000kb/hls/index.m3u8
霹雳奥花,http://cdn1.gzzechao.com/20190420/5uqzjWOr/2941kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
澳门风云3,http://cdn1.gzzechao.com/20181028/PAR4lUXM/2710kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
澳门风云之赌城风云,https://meiju5.qhqsnedu.com/20190609/u1ObcpYo/2000kb/hls/index.m3u8
恋爱之瘾,http://jiasu-a1.jiankangkuaile99.com/a1/20190521/%E6%81%8B%E7%88%B1%E4%B9%8B%E7%98%BE/1000kb/hls/index.m3u8
飘香剑雨,http://cdn1.gzzechao.com/20190809/IUi98Qge/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
金旋风,http://cdn1.gzzechao.com/20190809/CDa9SSuA/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
绝杀,http://cdn1.gzzechao.com/20191202/uUN86Ouc/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
精武火龙 ,http://videotiantian.gslawyerunion.com/20181230/KMUiytOB/2547kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
龙虎风云会,http://cdn1.gzzechao.com/20190211/lrp41EbU/546kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
一门忠烈 ,http://cdn1.gzzechao.com/20190211/tClO1tpb/2646kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
帮规,http://cdn1.gzzechao.com/20190509/f43qxdaT/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
聊斋狐仙,http://cdn1.gzzechao.com/20181111/qlnlDqeD/1935kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
龙拳,http://cdn1.gzzechao.com/20190206/oarQ8dZK/551kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
十子锁喉手,http://cdn1.gzzechao.com/20180929/Dd6FAwy2/2015kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
火拼少林寺,http://cdn1.gzzechao.com/20191130/sbq6LBob/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#http://cdn1.gzzechao.com/20190710/3vfyH5lO/hls/index.m3u8?wsSecret=d4991fb0729264c5c08a86af27a2b5a2&wsTime=1581077768008
白玉老虎,http://cdn1.gzzechao.com/20180928/kA9Dq7xw/1563kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
黑马王子,http://cdn1.gzzechao.com/20190514/HgV12eyc/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
女侠买人头,http://cdn1.gzzechao.com/20191202/YT1tilKN/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
花魁杜十娘,http://jiasu-a2.jiankangkuaile99.com/a2/20190706/%E8%8A%B1%E9%AD%81%E6%9D%9C%E5%8D%81%E5%A8%98/2000kb/hls/index.m3u8
花魁杜十娘1,http://cdn1.gzzechao.com/20181119/KPYxHlzg/2512kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
飞侠小白龙,http://cdn1.gzzechao.com/20180911/wytHRL5t/800kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
剑花烟雨江南1,http://cdn1.gzzechao.com/20191006/Sq1jkLrs/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
金衣大侠,http://cdn1.gzzechao.com/20191129/ATTWvFXW/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421
风流剑客,http://jiasu-a2.jiankangkuaile99.com/a2/20190702/%E9%A3%8E%E6%B5%81%E5%88%BA%E5%AE%A2/2000kb/hls/index.m3u8#http://vip.kuyun99.com/ppvod/912AF054C7424DE6880F749D2B8F0968.m3u8
济公,http://jiasu-a5.jiankangkuaile99.com/a5/20190913/%E6%B5%8E%E5%85%AC/2000kb/hls/index.m3u8
天龙八部,http://cdn1.gzzechao.com/20190206/33qSFOiI/825kb/hls/index.m3u8?wsSecret=fad4d63063ad8379d016c5420f09a926&wsTime=1609237548421#http://al.hls.huya.com/backsrc/30765679-2475713428-10633108207528050688-3048991608-10057-A-0-1.m3u8
